term,2_埔里家樂福,3_新仁家樂福,4_頭份大潤發,6_楠梓家樂福,7_土城青雲,8_高雄成功家樂福,9_新竹大魯閣,10_青海家樂福,11_斗六家樂福,12_東海Jmall,13_新楠家樂福,14_桃園春日家樂福,15_苗栗家樂福,16_彰化家樂福,17_永康中正家樂福,18_基隆愛買,19_台中大魯閣,20_宜蘭家樂福,21_新竹忠孝,22_高雄美術南三,23_嘉義北門家樂福,24_高雄三多三,25_板橋南雅愛買,26_桃園愛買,27_員林大潤發,28_基隆仁二,29_樹林家樂福,30_南投家樂福,31_仁德中山,32_安平家樂福,33_高雄鼎山家樂福,34_屏東家樂福,35_竹南家樂福,36_重新家樂福,37_台中黎明,38_林口家樂福,39_清水中山,40_三峽大學,41_嘉義大潤發,42_三重龍門,43_太平中山,44_台中文心家樂福,45_蘆洲家樂福,46_豐原源豐,47_淡水中山,48_桃園南平,49_台中文心崇德,50_大里大買家,51_台中美村南,52_捷運七張,53_八德家樂福,54_鳳山五甲,55_新竹林森,56_台北安居,57_台南中華東,58_高雄華夏,59_新莊輔大,60_台中中華,61_中壢中美,62_高雄鳳山,63_台北士林中正,64_中和德光,65_中壢家樂福,66_台北天母,67_台北興隆,68_板橋捷運新埔,69_台北民權龍江,70_台北桂林家樂福,71_台北信義,72_台北捷運後山埤
昨天中午,0,0,0,0,0,0,0,0,0,0.004870989286142953,0,0.004292881274509066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012076832940850297,0,0,0,0.0005820044550911606
好友,0,0,0,0,0,0,0,0,0,0.004087273732940128,0,0,0,0,0,0,0,0,0,0,0.0023400422135153405,0,0,0,0,0.002128788402572983,0,0,0,0.0041147051002752965,0,0,0,0,0.001524343759177074,0,0,0,0,0,0,0,0,0,0,0.0012227583963721961,0,0,0,0,0.0013150816386551247,0,0,0,0,0,0.0011257639734502738,0,0,0,0,0,0,0,0,0,0,0,0,0
北海道,0,0,0,0,0,0,0,0,0,0.0029575432524238565,0,0,0,0,0.002122638697911859,0,0,0,0,0,0.0016932499536777804,0,0,0,0,0.004621161331912276,0,0,0,0,0,0.001982267595458349,0,0.002230424775583602,0.0011030121528184448,0.0011899986262435046,0,0,0,0,0,0,0.0021535509119591186,0.0012309419752041578,0,0.0008847855761140376,0,0,0,0.0013164139105744169,0,0,0.0016340017969192577,0.0007578262519022523,0,0,0.0016292012040528038,0,0.0010055110785665876,0,0,0.0007562759765829841,0,0,0.0007993360141686099,0,0,0,0.001014014829402465,0.00035337859476149315
驚喜,0,0,0,0,0,0,0,0,0,0.004422359637314669,0,0,0,0,0,0,0,0,0,0.004335646703249676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009824554881475126,0,0.00239046466881874,0,0,0.0006723636180794653,0,0.0005284004664626417
由,0,0,0,0,0,0,0,0,0,0.003239288710646799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001687129536795208,0.00142909796057947,0,0,0,0,0,0,0,0,0,0,0.0013348717214203842,0,0,0,0.001759208206361404,0,0.0013482056231881793,0,0.0009690732082110488,0,0,0.0010693074528983712,0,0,0,0.0008948311355377898,0.0008300193143099075,0,0,0,0.0009068557420623737,0.0011012994256505437,0.0009188602620972387,0,0,0,0,0.0008754834353099457,0,0,0.0009849854177924587,0,0.0003870426211542296
那一,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002287949224380882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
隻,0,0,0,0,0,0,0,0,0,0.0027250720695641524,0,0,0,0.0019842757788088488,0,0,0,0,0,0,0,0.0021870562356052585,0,0,0,0,0.0012022376777488907,0,0,0,0,0.0009132279053499171,0,0,0,0,0.0010102837628141938,0.0011229692594357773,0,0.0018588486149823686,0,0,0,0,0,0.000815238951804194,0,0,0.0008995616426818285,0,0,0.0008999577508468139,0,0,0.0007354458626027759,0.0027214434782598064,0.0037528535662378158,0,0.0027794252749407723,0.0007729969940140373,0.0013729091259559658,0,0.0006053921955489084,0.0006830895896300516,0.0014730119294941366,0,0.0006378914020515339,0.0016572503970590834,0.00140146563577585,0.0006512040950049751
白熊,0,0,0,0,0,0,0,0,0,0.004870989286142953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016323690637208288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013636588147096734,0,0,0.0016360241668639565,0,0,0,0,0,0,0,0,0
造型,0,0,0,0,0,0,0,0,0,0.004627893877084347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012269071784422978,0.0015276938414671042,0,0,0,0,0,0,0,0,0,0.0015734000035418226,0,0,0,0,0,0,0,0,0.0007036124889141011,0,0
太白,0,0,0,0,0,0,0,0,0,0.00609271026197516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
是不是,0,0,0,0,0,0,0,0,0,0.004709792841532894,0,0,0.0018245581772467307,0.0017147304034707137,0,0.002011585780836942,0.0019451236955669994,0,0,0,0,0.002834947537038259,0.0012807631004893656,0.0014904407726369917,0.0025357822190593474,0.0012265085524825244,0.0010389248915146088,0,0,0.0011853505473656612,0,0.0015783488074842139,0,0,0.0008782557511560592,0,0.0008730461273232007,0,0,0,0,0.0006394541330828512,0,0.0009801178221835933,0,0,0,0.0018729292848089453,0,0.0010481734810533147,0,0.0007777068760787473,0.0019515716194197076,0.002413628036316823,0.0006355423949531612,0.0017638205548350552,0.0006486126755691645,0,0.0008006220832161538,0,0.001581882951701599,0.0024086905087962293,0.0005231553067461005,0,0,0,0.0011024795977371007,0.00035803209316335603,0.0008073930585484961,0
撈,0,0,0,0,0,0,0,0,0,0.0035969740261063716,0,0,0,0,0.00258156030581797,0,0,0,0,0,0,0,0,0,0.001936633538822526,0,0,0,0,0,0,0.0024108405000712947,0,0,0,0,0,0,0.001259444687012035,0.0012267987810731145,0,0,0,0,0,0,0,0,0,0.0008005135072937029,0,0,0.0009936392337310418,0.0009216708300580043,0,0,0,0,0,0,0,0,0,0,0,0.0017836234840196885,0,0,0.0012332482375221846,0.0008595604650564852
業者,0,0,0,0,0,0,0,0,0,0.004627893877084347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017450580230333134,0,0,0,0,0,0,0,0,0,0,0,0.0013844915866825928,0,0,0,0,0,0,0,0,0,0,0.0012746677957448623,0,0,0,0.000777187731261366,0,0,0,0,0,0,0,0,0
當天,0,0,0,0,0,0,0,0,0,0.0023959252989887853,0.0017514073823017434,0,0,0,0.0017195636117144392,0,0.001979013187490737,0,0.0020513059066684805,0,0,0,0.0013030775737792523,0,0,0,0,0,0.0008944469757300094,0.0024120053345524682,0.0013582342964789033,0,0,0.0009034409121375509,0.001787114842607249,0,0.0008882570312612895,0.000987331853978895,0,0.0008171641538160931,0,0.0006505952115284536,0.0008723029001172761,0.0009971942143405044,0.0008516322152803739,0,0,0.0012703739655295786,0.0007909084393668966,0,0.0007708897358393775,0.0007912567037611576,0,0.0006139200458632008,0,0,0.0006599133214254825,0,0,0,0,0,0.002129080538200935,0.0006005828790914402,0.0006475473781050771,0,0.0011216878740584202,0.00036427001302282363,0.001232190153765661,0.000572548661539458
昨天,0,0,0,0,0,0,0,0,0,0.0033201215397353784,0,0,0,0,0,0,0,0,0,0,0,0.0013323120143400393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001368181953187656,0,0,0.00108264832817458,0,0,0,0,0,0,0.0008802018928248617,0.0010959908251767314,0,0,0,0.0009171606463357399,0,0.001792077117525393,0,0,0,0,0,0.0005575663132112704,0,0.0007375862425359995,0,0.0008973301458744266,0,0.000777182008365023,0.0005047823139674709,0.0005691636925260648,0.0003967008371517498
生日,0,0,0,0,0,0,0,0,0,0.002438256896741559,0,0,0,0.0035508595583614933,0.0017499451412020758,0,0.006041936142806727,0,0,0.0023904479379819204,0,0,0.0013261005602292742,0,0,0,0.0010757015720918642,0,0.0009102502103315923,0,0.002764463601747799,0.0008171102200876537,0,0,0.0009093449391129633,0.0009810583007275587,0,0.0010047761937121808,0.003414925625688458,0.0008316019429541469,0.0007950837706765954,0.0026483601340422432,0.0017754297791807466,0.003044438411580748,0.0008666789917327817,0.002188303955990629,0,0.0006464095696557685,0,0,0,0.0024157102675775024,0,0,0,0,0,0,0,0.0006916386809970383,0,0,0.0005416743698329886,0,0.0006589883504706916,0.001209053006648707,0.0005707530189001777,0.0003707059948421182,0.00041798689658426724,0
出示,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016882495797174966,0,0
櫃台,0,0,0,0,0,0,0,0,0,0.0031630774921935344,0,0,0.0024507315280425115,0,0,0.002701945465996755,0,0,0,0,0,0.0012692927336250138,0,0,0,0,0.00139547536420303,0,0.0011808402783201348,0.0031843062001948334,0,0,0,0,0,0,0,0.0013034659995303027,0,0,0,0.0008589095290170713,0,0,0,0,0,0,0,0.0007039489967789766,0,0.0010446094756253416,0.0034951132510425797,0,0,0,0.0008712112079122845,0,0,0,0,0.002426499951392926,0,0,0,0,0.0014808415225625161,0.00048090576102678917,0.000542241855804606,0
沒出,0,0,0,0,0,0,0,0,0,0.005168514021228566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021298821516051785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007858069158567656,0,0
示,0,0,0,0,0,0,0,0,0,0.005168514021228566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016629710493013404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007858069158567656,0,0
上半,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008441247898587483,0,0
天都,0,0,0,0,0,0,0,0,0,0.007893586090792718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014734170154540912,0,0,0,0,0,0,0,0,0,0,0,0.001286997732194465,0,0,0.0016426719112359986,0,0,0,0,0,0,0,0,0,0.001011306724990526,0.0010651654494592548,0,0,0,0,0,0.0006628067138484705,0,0,0,0,0,0.0009238747765440916,0.0006000597575607682,0,0
改要,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008441247898587483,0,0
半杯,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008441247898587483,0,0
怎麼樣,0,0,0,0,0,0,0,0,0,0.004087273732940128,0,0,0,0,0,0,0,0,0,0,0,0.0016401579987721218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016843160987390637,0,0.0013940224191473832,0,0,0.0014880850969442212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011442535646528913,0,0,0,0.0010451603476662448,0,0,0,0,0,0.0006214180619714364,0,0
受氣,0,0,0,0,0,0,0,0,0,0.004870989286142953,0,0,0.003774010294015718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012076832940850297,0,0.0007405720585054156,0,0
來訪,0,0,0,0,0,0,0,0,0,0.004087273732940128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016843160987390637,0,0.0013940224191473832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001159400642853667,0,0,0,0,0,0.0010133736527950731,0.0019135176652341423,0.0012428361239428729,0,0.0004883631192775364
不推,0,0,0,0,0,0,0,0,0,0.003239288710646799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142909796057947,0,0,0,0,0,0,0,0,0,0.0012009226559491345,0,0,0,0.0021125795939000865,0,0,0,0,0.0009690732082110488,0,0.0008587721926423116,0.0010693074528983712,0.0007209099504406823,0.0010422421848927926,0,0.0008948311355377898,0,0,0,0,0.0009068557420623737,0,0,0.0005439916106101879,0,0.0014392574247542058,0,0,0,0.0007582604659753744,0.0014774781266886881,0,0.0003870426211542296
差評,0,0,0,0,0,0,0,0,0,0.01634909493176051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020573525501376482,0,0,0,0,0,0,0,0.0016843160987390637,0,0.0013940224191473832,0,0.0011098679578946762,0,0,0,0,0,0,0,0,0,0,0.004516324566784672,0,0.0011030785533303691,0,0,0,0,0,0,0,0,0,0,0,0,0.0024856722478857458,0,0
大蒜,0,0,0,0,0,0,0,0,0,0.00609271026197516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下去,0,0,0,0,0,0,0,0,0,0.0037036976363377535,0,0,0,0,0,0.003163750828306737,0,0,0,0,0,0.0014862350065560808,0,0.002344112428061869,0,0,0,0,0.0013826646228239498,0,0,0,0,0,0,0.0014902216884406197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018493829742032724,0,0,0,0,0,0,0.0008228001265560768,0,0,0,0.0008669704204910471,0,0.0006349195948007578,0.00044253197821464315
醉倒在,0,0,0,0,0,0,0,0,0,0.00609271026197516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不太,0,0,0,0,0,0,0,0,0,0.002166791623086573,0,0,0,0,0,0,0,0.001473339725580172,0,0,0.0024810591104044728,0,0,0,0.0023332285962884853,0,0,0.0034104799943650154,0.001617813556311528,0,0.0012283399223846786,0.0007261366029110499,0.0011017584524169017,0,0,0,0.000803308807372679,0.0008929086358873241,0.0007586805402964192,0,0.0007065624857890999,0.0017651271368373605,0.0007888804452985096,0.0009018278120504605,0.000770186595883853,0.0006482224640266971,0.004404048014403604,0.0011488820907139836,0.0007152701220576275,0,0,0,0.0011971224436942392,0,0.0023391057464050807,0.0005409766036334653,0.0017904080616763826,0.0012132091954572077,0.002210009588370258,0.0012292690751247578,0.0007277625245476622,0.0011081443691203067,0.00048136662242740817,0.0005431462958940273,0.0005856193575909657,0.001074442127150367,0,0.0003294331476413805,0.0011143499775873803,0.00025889656162417235
扎幌,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012996465631626734,0,0,0
台北,0,0,0,0,0,0,0,0,0,0.0033201215397353784,0,0,0,0,0,0,0,0,0,0,0.0019008329425965907,0,0,0,0,0,0.002929519005648863,0,0,0.0016712021173164657,0,0,0.0033763947861715714,0,0.0012382352833423837,0,0,0,0.0011625075419241522,0,0,0,0,0,0,0,0,0.0008802018928248617,0.0010959908251767314,0.0007388994524633631,0,0,0,0,0.0008960385587626965,0,0,0,0,0,0.0011151326264225408,0,0,0.0008322497175138816,0,0,0,0,0.0017074910775781945,0.0007934016743034996
滋養,0,0,0,0,0,0,0,0,0,0.004870989286142953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016613196746735857,0,0,0.001773418429420978,0.002027326284465713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
就近,0,0,0,0,0,0,0,0,0,0.00609271026197516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
價格適中,0,0,0,0,0,0,0,0,0,0.004422359637314669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023033123111013904,0,0,0,0,0,0,0,0,0,0,0.0016395302659347512,0,0,0,0.0014420737947765227,0,0,0,0,0,0,0,0,0,0.001422895636201631,0,0,0.0011331635558544592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
姓,0,0,0,0,0,0,0,0,0,0.005168514021228566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011502627643683752,0,0,0,0,0,0,0,0,0,0,0.0008679770523782859,0,0,0,0,0,0,0,0,0
葉,0,0,0,0,0,0,0,0,0,0.0031630774921935344,0,0,0,0,0,0.002701945465996755,0,0,0,0,0.001810922228355077,0,0,0,0.0017030209039089383,0,0,0,0,0,0,0.002120025128816042,0,0,0.0011796658971383147,0,0,0,0.001107520130319865,0.0010788122415394048,0.0010314383126718049,0,0,0,0,0,0,0.0008385677338795161,0.0010441497003279715,0,0,0.0010446094756253416,0,0,0.0008536553145538506,0,0,0,0,0,0.0010623860811218768,0,0.0007026979025903883,0,0,0,0,0,0.0016267255674138178,0.00037793661289551553
每,0,0,0,0,0,0,0,0,0,0.002276442420735869,0,0.0020062653531749725,0,0,0,0,0,0.001547898291524843,0,0,0,0,0.002476188274912113,0,0,0,0,0,0.002549524861451322,0,0,0.000762882848772074,0.001157513095289425,0.0017167740729531439,0.002546989282275338,0.0018319010896479632,0,0,0.0023912210301847365,0.0007764128310831749,0,0,0.000828801852209661,0.0018949298729765834,0.0008091619978918966,0,0,0.006035107159957235,0.0007514664681126329,0.001519879954497242,0.0014648921626356944,0,0.0012577029948816956,0.0011666086884536398,0.00122873826236193,0.0011367056028974048,0.0018810119157751399,0.0006373019095005232,0,0.0006457382055793879,0.0007645910504038969,0,0,0.0005706322912940847,0.0012305094166139832,0.0005644072117526949,0.0005328750984868607,0.0013844166353552821,0.0007804945442522979,0.0035359747653615934
滿要,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012334323425276083,0,0,0,0,0,0,0
不通,0,0,0,0,0,0,0,0,0,0.0038197128056572595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012800646131559182,0,0,0,0,0,0.0015740574748587608,0,0.001302766986922667,0,0,0,0.0015897805794910904,0,0,0.003105457565575008,0,0,0,0,0,0,0,0,0,0,0,0.0012986330934918154,0,0.0006414654286258273,0.000976742108504243,0,0,0,0.0018940724656151702,0,0,0,0
打電話,0,0,0,0,0,0,0,0,0,0.0026727777853597775,0,0.002355562090505092,0.004141701113677342,0,0,0,0.0022076909020042217,0,0,0,0,0,0,0,0.0014390404443789184,0,0.0011791666700116665,0,0,0,0,0.0008957030111795502,0,0,0,0,0.0019817927227086833,0.0011014194170438645,0,0,0.0008715579734868841,0.0007257723892178976,0.000973098708262055,0,0.0009500394971657979,0,0,0,0,0,0.0017199342248132418,0,0.002953345619182075,0,0.0007213326156962336,0,0.0014723344392360142,0,0,0.0007581631388123424,0.0017954172315448574,0.0006834583494782929,0.0005937746857286237,0.0006699810625066287,0,0,0.0012513004613107575,0.0008127238349968917,0,0.00031935372614622163
用等,0,0,0,0,0,0,0,0,0,0.0038197128056572595,0,0,0,0,0,0,0.0031550491236155783,0,0,0,0,0,0.002077436261234913,0,0,0,0,0,0,0.0019226742310355332,0,0,0,0,0,0,0,0,0,0,0,0,0.001390672137982012,0,0,0,0,0,0,0,0,0.0012614639384601254,0,0,0.003092606625667087,0,0,0,0.0012986330934918154,0,0,0,0,0,0,0,0,0.0011614776421013358,0,0.0004563939149662171
講,0,0,0,0,0,0,0,0,0,0.0024819766605055464,0,0.006562217962558731,0,0,0,0,0,0,0,0,0,0,0.0013498785318195505,0.003141742608234869,0,0,0,0,0,0,0,0,0,0.0009358886351830869,0.0009256501717449825,0.0029959482221767596,0.0009201594144237073,0.0010227925798786594,0,0,0.0024280206461467307,0.0013479236027365386,0,0.0010330091539285018,0.0017644383842456493,0,0,0,0.0032772579143999295,0.0005523686929908486,0.0007985767890944487,0.0008196752511577103,0,0.0006359694210383191,0.002009516907570162,0,0.0006836145778109291,0.000694842290175125,0,0,0.001250436069444129,0.0012693368533100305,0.0005513869950767654,0.0006221532404342112,0,0.000615366114174929,0,0.0007547060593469126,0.0004254817132295223,0.0002965560770079911
心酸,0,0,0,0,0,0,0,0,0,0.005168514021228566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017627946866400294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013216452492060772,0,0,0,0,0,0,0,0
單鍋,0,0,0,0,0,0,0,0,0,0.005168514021228566,0,0,0,0.0037634810834188586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013216452492060772,0,0,0,0,0,0,0,0
特殊,0,0,0,0,0,0,0,0,0,0.0034061729012521405,0,0,0,0.002480222986348646,0,0.0029096009976527395,0,0,0,0,0,0,0,0,0,0,0.001502723338787709,0,0,0,0,0.0011414788543070175,0,0.001284378922040777,0.001270328033783742,0,0,0,0,0,0,0,0,0,0,0,0.0027692462611806023,0,0,0.0015161006978867094,0,0,0.0009409317406773868,0,0,0,0,0,0,0,0.0005720173927315507,0,0.0007567031030625312,0.0008538200788566528,0,0,0.0007973251173343025,0,0,0
原因,0,0,0,0,0,0,0,0,0,0.0030225968046497654,0.002209500588194273,0,0,0.0022009200033857516,0,0,0,0,0.005175679460016722,0,0,0,0,0,0.0016273852142766148,0,0.0013334985902866611,0,0,0,0,0.0010129345860086345,0,0,0.001127273795866397,0,0,0,0,0,0.0019712587856411516,0,0,0,0,0,0,0.0032052988384408967,0.00099777623392928,0,0,0.0009982155893823532,0.0008349714929971728,0,0,0,0,0,0.0020552562134971207,0,0.0005076013442649629,0.0007729108774249315,0,0,0,0.0007494041664420906,0,0.0009190949132322417,0,0.0003611514423271187
炒,0,0,0,0,0,0,0,0,0,0.004087273732940128,0,0,0,0.0029761701938884424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013940224191473832,0,0,0,0,0,0.0012227583963721961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010451603476662448,0.0009080140105761541,0,0,0,0,0,0.0007006754970754505,0.0004883631192775364
限定,0,0,0,0,0,0,0,0,0,0.004422359637314669,0,0,0,0.003220164784452429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025070065971171595,0.0014820240071429856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001323003481446351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006723636180794653,0,0
零嘴,0,0,0,0,0,0,0,0,0,0.00555209011783094,0,0,0,0.004042784066381752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
環境佳,0,0,0,0,0,0,0,0,0,0.002895516564910666,0,0,0,0.0021083858482359216,0,0,0.004783342342914096,0,0,0,0,0,0.0015747914602487305,0,0,0,0,0,0,0,0,0,0,0.0010918237424248362,0,0,0,0.0011932073756499998,0,0.000987556809314688,0,0.0007862554032161475,0.0021083858482359216,0,0,0.0008662295267981648,0.001177039254028726,0,0,0.0006444027963451037,0,0.0009562472143033903,0.0007998664543952116,0,0,0,0,0.0008106149397846209,0.0009844231295027196,0,0.0004862600590423196,0.001480830155937947,0,0,0.0015651440891409005,0,0,0.0004402265201060206,0,0.0006919348171683924
有來,0,0,0,0,0,0,0,0,0,0.003946793045396359,0,0,0,0,0,0,0,0,0,0,0.002259614338967381,0.0015837853312184427,0,0,0,0,0,0,0.0014734170154540912,0,0,0.0013226518248647316,0,0,0,0,0,0,0,0,0,0.0010717215003791707,0,0,0,0,0,0.0010463396196702967,0,0,0,0,0,0,0,0,0,0.0011049252646686337,0.0013418380707376561,0,0,0,0,0,0,0,0,0,0,0
人肉,0,0,0,0,0,0,0,0,0,0.00555209011783094,0.004058545407771156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一段,0,0,0,0,0,0,0,0,0,0,0.0023121911492642797,0,0,0,0,0,0,0,0,0,0,0,0,0.002001947779869326,0,0,0.00139547536420303,0,0,0,0,0,0.0016083444875560347,0.0023854279729966323,0,0.0012726974888117761,0.002345336746559714,0,0.001107520130319865,0,0,0,0,0,0.0011243166441446213,0.0009462736813502796,0,0.0008385677338795161,0.0010441497003279715,0,0.0010177212008344707,0,0,0,0,0,0,0,0,0,0,0.0008088333171309754,0.0007026979025903883,0.0007928837296608124,0,0.0015684681779472073,0,0,0,0
多多,0,0,0,0,0,0,0,0,0,0,0.0090379762100385,0.002724137365305376,0,0,0,0.002640365487329015,0,0,0,0,0.003539299080725,0,0.0016811028991115847,0,0,0,0,0.0048651435422347854,0.0011539277739546416,0,0,0,0.0015716887443219495,0,0,0.0012436914688169931,0,0,0.0032468359914213938,0,0,0.003357336564626901,0,0,0,0.0018494143580972278,0,0,0,0.0006879053109420995,0,0.002041603608872633,0,0,0,0,0.002554066358290351,0,0,0,0,0,0,0,0,0,0,0.0009398908971720557,0.0005298836337999715,0.0007386461360123865
